"ID","COD_INEGI","CVE_ENT","ENT","CVE_MUN","MUN","POB_TOT","VP","ANALF","SPRIM","OVSDE","OVSEE","OVSAE","VHAC","OVPT","PL_5000","PO2SM","OVSD","OVSDSE","IM","GM","IND0A100","LUG_NAC","LUGAR_EST","ANO"
10144,"02121204",21,"Puebla",21204,"Yaonáhuac",7152,-0,"11.67","27.04","2.89","2.27","9.62","64.74","16.02",100,"79.94",-0,-0,-81,"Medio",-0,1257,153,2005
10145,"02121016",21,"Puebla",21016,"Aquixtla",7140,-0,"33.2","72.79","71.19","32.59","60.79","64.92","66.87",100,"93.86",-0,-0,996,"Alto",-0,430,49,1990
10146,"02121193",21,"Puebla",21193,"Tzicatlacoyan",7126,-0,"11.01","33.94","37.11","0.81","19.67","51.57","7.62",100,"67.62",-0,-0,1027,"Alto",-0,379,39,2015
10147,"02121181",21,"Puebla",21181,"Tlaltenango",7125,-0,"5.06","19.85","2.29","1.29","4.52","44.32","5.99","4.36","56.81",-0,-0,-596,"Bajo",-0,1695,197,2015
10148,"02121137",21,"Puebla",21137,"San Nicolás Buenos Aires",7107,-0,"31.37","72.64","44.26","11.27","40.48","79.76","12.54",100,"90.39",-0,-0,413,"Alto",-0,835,101,1990
10149,"02121150",21,"Puebla",21150,"Huehuetlán El Grande",7102,1420,"30.11",-0,-0,"2.13","61.58",-0,-0,-0,-0,"80.37",-0,742,"Alto",-0,571,-0,1995
10150,"02121025",21,"Puebla",21025,"Ayotoxco De Guerrero",7093,1315,"30.89",-0,-0,"26.16","37.9",-0,-0,-0,-0,"67.08",-0,963,"Muy alto",-0,448,-0,1995
10151,"02121040",21,"Puebla",21040,"Cuautinchán",7086,-0,"15.82","48.46",-0,"4.72","20.04","74.14","37.34",100,"76.01",-0,"51.41",507,"Alto",-0,758,83,2000
10152,"02121151",21,"Puebla",21151,"Santo Tomás Hueyotlipan",7082,-0,"9.1","31.84",-0,"0.75","0.8","62.69","19.37",100,"83.16",-0,"18.08",-322,"Medio",-0,1482,179,2000
10153,"02121158",21,"Puebla",21158,"Tenampulco",7060,-0,"20.89","48.15",-0,"17.6","75.81","59.55","69.42",100,"89.63",-0,"17.51",982,"Alto",-0,430,44,2000
10154,"02121150",21,"Puebla",21150," Huehuetlán el Grande                             ",7060,-0,"23.96","46.31","21.18","1.91","18.1","51.94","18.29",100,"83.68",-0,-0,1002,"Muy alto",38997,402,-0,2010
10155,"02121020",21,"Puebla",21020,"Atoyatempan",7039,-0,"7.2","25.46","1.62","0.3","13.01","48.36","5.98","4.23","73.37",-0,-0,-189,"Medio",-0,1336,164,2015
10156,"02121158",21,"Puebla",21158,"Tenampulco",7002,1526,"25.46",-0,-0,"30.29","84.73",-0,-0,-0,-0,"85.16",-0,1315,"Muy alto",-0,271,-0,1995
10157,"02121046",21,"Puebla",21046," Chapulco                                         ",6992,-0,"10.75","37.44","2.77","1.72","5.69","63.4","10.82","23.37","68.14",-0,-0,-96,"Medio",26585,1274,-0,2010
10158,"02121125",21,"Puebla",21125,"San Gregorio Atzompa",6981,-0,"4.75","21.75","3.99","0.72","73.79","37.08","16.88",100,54,-0,-0,"-0.43","Medio",-0,1572,190,2005
10159,"02121084",21,"Puebla",21084,"Ixtepec",6975,-0,"32.36","48.39","1.01","4.48","5.03","49.39","12.31",100,"72.82",-0,-0,1342,"Muy alto",-0,238,20,2015
10160,"02121158",21,"Puebla",21158,"Tenampulco",6975,-0,"14.15","31.73","2.58","4.59","36.36","36.24","8.83",100,"79.09",-0,-0,801,"Alto",-0,489,54,2015
10161,"02121060",21,"Puebla",21060," Domingo Arenas                                   ",6946,-0,"8.51","34.93","5.07","2.39","13.19","56.64","10.76","15.58","65.1",-0,-0,-234,"Medio",25023,1401,-0,2010
10162,"02121125",21,"Puebla",21125,"San Gregorio Atzompa",6934,-0,"5.61","27.76",-0,"1.58","61.61","47.8","10.41",100,"56.82",-0,"11.31",-577,"Medio",-0,1682,196,2000
10163,"02121082",21,"Puebla",21082,"Ixcaquixtla",6922,-0,"13.54","38.38",-0,"2.04","2.73","57.93","28.14",100,"70.89",-0,"11.78",-316,"Medio",-0,1479,177,2000
10164,"02121057",21,"Puebla",21057,"Honey",6902,-0,"39.18","69.6","70.16","43.01","70.07","78.64","43.6",100,"85.91",-0,-0,1072,"Alto",-0,369,39,1990
10165,"02121144",21,"Puebla",21144,"San Salvador Huixcolotla",6890,-0,"16.24","53.24","68.75","4.82","11.1","75.69","32.75","2.28","80.48",-0,-0,-357,"Medio",-0,1509,185,1990
10166,"02121023",21,"Puebla",21023,"Atzitzintla",6878,-0,"33.77","70.66","36.2","18.69","24.88","79.95","41.89",100,"92.44",-0,-0,526,"Alto",-0,746,89,1990
10167,"02121155",21,"Puebla",21155,"Tecomatlán",6830,-0,"23.59","49.25",-0,"2.19","36.11","51.24","18.97",100,"73.74",-0,"24.99",125,"Alto",-0,1078,127,2000
10168,"02121084",21,"Puebla",21084," Ixtepec                                          ",6811,-0,"33.77","53.35","2.75","12.49","12.97","63.12","17.49",100,"77.59",-0,-0,1357,"Muy alto",43008,234,-0,2010
10169,"02121168",21,"Puebla",21168,"Tepexco",6793,-0,"16.38","39.32","16.84","1.92","35.08","45.08","12.54",100,"68.9",-0,-0,1171,"Alto",-0,317,27,2015
10170,"02121158",21,"Puebla",21158," Tenampulco                                       ",6772,-0,"16.66","35.97","2.86","7.17","67.47","41.64","27.01",100,"79.31",-0,-0,902,"Alto",37861,467,-0,2010
10171,"02121084",21,"Puebla",21084,"Ixtepec",6745,-0,"39.96","60.27","11.67","10.07","41.22","70.53","30.91",100,"83.44",-0,-0,1406,"Muy alto",-0,233,17,2005
10172,"02121128",21,"Puebla",21128,"San José Chiapa",6744,-0,"15.76","48.83",-0,"1.78","7.69","65.58","14.6",100,"83.01",-0,"18.32",13,"Alto",-0,1191,136,2000
10173,"02121150",21,"Puebla",21150,"Huehuetlán El Grande",6734,-0,"27.97","58.96",-0,"4.97","28.5","62.95","43.6",100,"85.22",-0,"56.11",888,"Alto",-0,492,52,2000
10174,"02121158",21,"Puebla",21158,"Tenampulco",6721,-0,"20.32","41.16","5.51","9.03","76.17","51.72","41.92",100,"85.19",-0,-0,881,"Alto",-0,482,43,2005
10175,"02121091",21,"Puebla",21091,"Juan Galindo",6709,-0,"14.1","36.11","10.65","5.78","13.3","51.6","19.79","10.15","61.89",-0,-0,-1396,"Bajo",-0,2202,215,1990
10176,"02121057",21,"Puebla",21057,"Honey",6687,-0,"30.74","51.12","11.28","2.35","25.46","64.48","12.67",100,"76.77",-0,-0,644,"Alto",-0,613,66,2005
10177,"02121204",21,"Puebla",21204,"Yaonáhuac",6649,-0,"14.33","34.84",-0,"6.54","6.56","69.74","47.51",100,"84.1",-0,"10.78",98,"Alto",-0,1107,130,2000
10178,"02121070",21,"Puebla",21070," Huatlatlauca                                     ",6643,-0,"29.53","49.53","22.9","2.75","2.69","54.29","4.31",100,"80.73",-0,-0,912,"Alto",37983,460,-0,2010
10179,"02121012",21,"Puebla",21012,"Aljojuca",6632,-0,"19.36","49.3",-0,"1.9","0.27","58.42","17.63",100,"92.39",-0,"3.87",-37,"Alto",-0,1232,142,2000
10180,"02121012",21,"Puebla",21012,"Aljojuca",6589,1271,"21.24",-0,-0,"1.94","2.43",-0,-0,-0,-0,"50.19",-0,-276,"Medio",-0,1415,-0,1995
10181,"02121084",21,"Puebla",21084,"Ixtepec",6589,-0,"43.74","70.23",-0,"21.27","84.83","77.05","78.77",100,"87.78",-0,"26.54",1933,"Muy alto",-0,71,4,2000
10182,"02121038",21,"Puebla",21038,"Cuapiaxtla De Madero",6583,-0,"9.33","38.37",-0,"3.09","8.11","71.3","37.99","19.28","83.82",-0,"24.45",-205,"Medio",-0,1384,163,2000
10183,"02121151",21,"Puebla",21151,"Santo Tomás Hueyotlipan",6582,1227,"7.94",-0,-0,"0.35","1.19",-0,-0,-0,-0,"34.6",-0,-472,"Medio",-0,1576,-0,1995
10184,"02121168",21,"Puebla",21168," Tepexco                                          ",6580,-0,"19.09","45.65","19.86","1.54","28.53","57.49","20.86",100,"69.35",-0,-0,912,"Alto",37982,461,-0,2010
10185,"02121070",21,"Puebla",21070,"Huatlatlauca",6540,-0,"36.49","56.09","36.5","1.87","0.97","59.38","15.34",100,"85.66",-0,-0,868,"Alto",-0,489,44,2005
10186,"02121012",21,"Puebla",21012,"Aljojuca",6521,-0,"9.71","31.26","0.34","1.09",1,"40.49","3.79",100,"71.3",-0,-0,47,"Medio",-0,1131,139,2015
10187,"02121012",21,"Puebla",21012,"Aljojuca",6502,-0,"23.61","60.74","19.82","8.71","5.91","68.19","17.16",100,"89.48",-0,-0,-241,"Medio",-0,1413,174,1990
10188,"02121184",21,"Puebla",21184,"Tlapacoya",6502,-0,"35.21","66.91",-0,"33.51","26.87","77.24","78.48",100,"92.9",-0,"16.93",1554,"Muy alto",-0,177,16,2000
10189,"02121184",21,"Puebla",21184,"Tlapacoya",6493,-0,"22.28","45.9","1.1","0.72","6.41","47.85","11.57",100,"82.64",-0,-0,1004,"Alto",-0,393,41,2015
10190,"02121057",21,"Puebla",21057,"Honey",6485,1199,"32.64",-0,-0,"10.61","51.7",-0,-0,-0,-0,"66.12",-0,717,"Alto",-0,589,-0,1995
10191,"02121150",21,"Puebla",21150,"Huehuetlán el Grande",6444,-0,"33.13","71.44","73.73","33.86","68.46","69.11","52.39",100,"88.59",-0,-0,954,"Alto",-0,447,51,1990
10192,"02121025",21,"Puebla",21025,"Ayotoxco de Guerrero",6427,-0,"28.12","61.8","56.45","40.37","39.04","75.91","70.72",100,"88.29",-0,-0,773,"Alto",-0,557,67,1990
10193,"02121020",21,"Puebla",21020," Atoyatempan                                      ",6426,-0,"8.44","31.16","4.52","0.55","26.68","58.69","14.88","4.23","62.74",-0,-0,"-0.23","Medio","25.07",1394,-0,2010
10194,"02121125",21,"Puebla",21125,"San Gregorio Atzompa",6407,1281,"4.87",-0,-0,"0.62","23.72",-0,-0,-0,-0,"18.29",-0,"-1.2","Bajo",-0,2126,-0,1995
10195,"02121184",21,"Puebla",21184," Tlapacoya                                        ",6406,-0,"25.89","50.59","1.94","0.58","12.96","57.54","8.34",100,"81.7",-0,-0,"0.76","Alto",36264,548,-0,2010
10196,"02121204",21,"Puebla",21204,"Yaonáhuac",6392,1110,"17.91",-0,-0,"8.03","18.51",-0,-0,-0,-0,"62.83",-0,344,"Medio",-0,861,-0,1995
10197,"02121168",21,"Puebla",21168,"Tepexco",6392,-0,"27.84","61.67",-0,"3.48","41.12","69.05","42.29",100,"83.58",-0,"46.67",951,"Alto",-0,446,45,2000
10198,"02121066",21,"Puebla",21066,"Guadalupe",6355,-0,"30.95","55.83","13.54","2.46","11.4","52.1","16.73",100,"74.56",-0,-0,507,"Alto",-0,725,77,2005
10199,"02121098",21,"Puebla",21098,"Molcaxac",6352,-0,"11.31","28.68","7.45","0.88","6.79","42.44","7.39",100,"67.47",-0,-0,256,"Alto",-0,940,118,2015
10200,"02121203",21,"Puebla",21203,"Xochitlán Todos Santos",6336,-0,"16.25","36.39","9.82","0.98","4.4","48.59","10.07","15.74","75.84",-0,-0,399,"Alto",-0,802,97,2015
10201,"02121040",21,"Puebla",21040,"Cuautinchán",6323,1119,"15.44",-0,-0,"6.56","33.37",-0,-0,-0,-0,"88.39",-0,404,"Alto",-0,815,-0,1995
10202,"02121070",21,"Puebla",21070,"Huatlatlauca",6317,-0,"25.73","46.47","12.24","0.85","5.32","50.62","2.89",100,"84.67",-0,-0,1137,"Alto",-0,332,32,2015
10203,"02121192",21,"Puebla",21192,"Tuzamapan de Galeana",6314,-0,"13.7","32.53","1.41","5.72","5.29","42.16","6.47",100,"71.4",-0,-0,468,"Alto",-0,750,87,2015
10204,"02121150",21,"Puebla",21150,"Huehuetlán el Grande",6291,-0,"25.49","52.88","35.1","1.57","16.2","56.79","35.69",100,81,-0,-0,811,"Alto",-0,520,47,2005
10205,"02121147",21,"Puebla",21147,"Santa Inés Ahuatempan",6289,-0,"18.01","34.92","5.33","1.99","22.54","38.34","13.75",100,"77.24",-0,-0,847,"Alto",-0,466,50,2015
10206,"02121012",21,"Puebla",21012," Aljojuca                                         ",6288,-0,"13.61","36.53","0.8","1.01","0.16","48.69","7.79",100,"85.02",-0,-0,122,"Medio",29051,1091,-0,2010
10207,"02121066",21,"Puebla",21066," Guadalupe                                        ",6276,-0,"24.15","49.18","7.77","1.71","15.83","43.75","7.09",100,"81.96",-0,-0,623,"Alto",34708,660,-0,2010
10208,"02121187",21,"Puebla",21187,"Tlaxco",6271,-0,"23.72","55.56",-0,"44.02","38.69","67.65","57.62",100,"86.84",-0,"14.89","1.13","Muy alto",-0,339,32,2000
10209,"02121181",21,"Puebla",21181," Tlaltenango                                      ",6269,-0,"5.95","25.85","3.1","1.71","13.76","51.66","6.1","4.37","56.72",-0,-0,-701,"Medio",19752,1792,-0,2010
10210,"02121126",21,"Puebla",21126,"San Jerónimo Tecuanipan",6265,-0,"4.3","20.57","5.44","0.49","10.6","49.53","7.02",100,"68.8",-0,-0,71,"Medio",-0,1108,136,2015
10211,"02121168",21,"Puebla",21168,"Tepexco",6263,-0,"25.29","54.92","45.61","0.76","31.75","60.96","26.28",100,"79.44",-0,-0,954,"Alto",-0,439,37,2005
10212,"02121128",21,"Puebla",21128,"San José Chiapa",6259,1195,"16.77",-0,-0,"2.8","32.19",-0,-0,-0,-0,"87.47",-0,171,"Medio",-0,1026,-0,1995
10213,"02121103",21,"Puebla",21103,"Nicolás Bravo",6259,-0,"9.82","34.57","3.27","1.04","5.45","47.58","13.38",100,"72.88",-0,-0,497,"Alto",-0,721,83,2015
10214,"02121193",21,"Puebla",21193," Tzicatlacoyan                                    ",6242,-0,"12.82","38.51","33.6","1.87","20.81","55.62","14.6",100,"73.36",-0,-0,715,"Alto",35755,584,-0,2010
10215,"02121098",21,"Puebla",21098,"Molcaxac",6229,-0,"20.44","48.69",-0,"3.25","18.31","61.69","35.94",100,"86.9",-0,"46.05",475,"Alto",-0,785,90,2000
10216,"02121098",21,"Puebla",21098," Molcaxac                                         ",6218,-0,"14.67","34.44","16.97","3.13","44.95","49.58","16.13",100,"71.96",-0,-0,"0.64","Alto",34903,649,-0,2010
10217,"02121046",21,"Puebla",21046,"Chapulco",6196,-0,"9.91","41.69","6.08","2.39","3.58","68.29","16.62",100,"73.1",-0,-0,46,"Alto",-0,1151,139,2005
10218,"02121020",21,"Puebla",21020,"Atoyatempan",6194,-0,"11.18","37.37","6.2","0.78","23.18","67.09","32.3","3.91","81.09",-0,-0,-71,"Alto",-0,1248,150,2005
10219,"02121113",21,"Puebla",21113,"Piaxtla",6186,-0,"29.58","67.11","42.53","11.67","46.59","60.91","24.79",100,"69.05",-0,-0,-5,"Medio",-0,1193,148,1990
10220,"02121193",21,"Puebla",21193,"Tzicatlacoyan",6185,-0,"19.07","54.17",-0,"2.44","39.77","69.87","28.43",100,"88.26",-0,"66.46",821,"Alto",-0,530,57,2000
10221,"02121192",21,"Puebla",21192,"Tuzamapan De Galeana",6176,-0,"21.28","48.65",-0,"11.53","11.89","68.93","49.27",100,"91.32",-0,"13.01","0.52","Alto",-0,745,81,2000
10222,"02121082",21,"Puebla",21082,"Ixcaquixtla",6153,1257,"15.92",-0,-0,"2.11","4.63",-0,-0,-0,-0,"22.39",-0,-504,"Medio",-0,1596,-0,1995
10223,"02121187",21,"Puebla",21187,"Tlaxco",6126,-0,"31.59","70.33","61.85","59.6","42.31","78.07","68.13",100,"93.03",-0,-0,1109,"Alto",-0,350,37,1990
10224,"02121147",21,"Puebla",21147,"Santa Inés Ahuatempan",6112,-0,"30.16","57.35",-0,"10.14","34.43","53.43","55.18",100,"89.67",-0,"25.71",799,"Alto",-0,538,58,2000
10225,"02121012",21,"Puebla",21012,"Aljojuca",6055,-0,"19.23","43.25","1.2","1.89","1.27","54.87","11.24",100,"87.82",-0,-0,104,"Alto",-0,1099,131,2005
10226,"02121203",21,"Puebla",21203," Xochitlán Todos Santos                           ",6049,-0,"18.97","42.79","13.29","1.86","7.53","55.22","18.9","15.74","80.63",-0,-0,365,"Medio",31802,877,-0,2010
10227,"02121184",21,"Puebla",21184,"Tlapacoya",6034,-0,"29.55","59.64","3.67","0.86","19.46","66.74","34.57",100,"88.3",-0,-0,"0.92","Alto",-0,460,39,2005
10228,"02121103",21,"Puebla",21103," Nicolás Bravo                                    ",6009,-0,"13.28","40.96","6.44","1.67","7.51","60.11","21.8",100,"67.91",-0,-0,465,"Alto",32926,788,-0,2010
10229,"02121098",21,"Puebla",21098,"Molcaxac",5995,1199,"22.77",-0,-0,"4.03","12.07",-0,-0,-0,-0,"85.98",-0,278,"Medio",-0,913,-0,1995
10230,"02121192",21,"Puebla",21192," Tuzamapan de Galeana                             ",5983,-0,"15.54","36.62","2.17","6.64","3.28","57.36","18.52",100,"77.01",-0,-0,482,"Alto",33118,773,-0,2010
10231,"02121151",21,"Puebla",21151,"Santo Tomás Hueyotlipan",5954,-0,"12.64","43.61","46.13","1.53","36.23","74.85","35.62",100,"80.28",-0,-0,-163,"Medio",-0,1323,163,1990
10232,"02121113",21,"Puebla",21113,"Piaxtla",5948,-0,"25.14","57.37",-0,"4.96","26.24","41.85","17.49",100,"77.33",-0,"23.05",121,"Alto",-0,1081,128,2000
10233,"02121147",21,"Puebla",21147," Santa Inés Ahuatempan                            ",5944,-0,"21.98","42.6","15.6","3.2","31.82","42.84","13.75",100,"77.72",-0,-0,741,"Alto","36.05",565,-0,2010
10234,"02121193",21,"Puebla",21193,"Tzicatlacoyan",5943,1147,"18.12",-0,-0,"1.58","39.5",-0,-0,-0,-0,"95.94",-0,553,"Alto",-0,700,-0,1995
10235,"02121184",21,"Puebla",21184,"Tlapacoya",5914,1100,"41.28",-0,-0,"80.45","52.55",-0,-0,-0,-0,"92.09",-0,"2.08","Muy alto",-0,53,-0,1995
10236,"02121184",21,"Puebla",21184,"Tlapacoya",5899,-0,"45.64","81.37","70.01","96.98","57.53","81.09","80.99",100,"93.2",-0,-0,1816,"Muy alto",-0,80,10,1990
10237,"02121173",21,"Puebla",21173,"Teteles de Avila Castillo",5869,-0,"5.4","15.17","0.6","0.72","0.89","31.99","3.05",100,"51.43",-0,-0,-664,"Bajo",-0,1765,200,2015
10238,"02121192",21,"Puebla",21192,"Tuzamapan de Galeana",5857,-0,"19.94","42.94","4.77","7.65","4.56","63.04","29.03",100,"86.8",-0,-0,469,"Alto",-0,759,81,2005
10239,"02121192",21,"Puebla",21192,"Tuzamapan de Galeana",5855,-0,"26.22","62.59","62.66","41.74","55.76","75.3","61.08",100,"93.01",-0,-0,876,"Alto",-0,494,62,1990
10240,"02121126",21,"Puebla",21126," San Jerónimo Tecuanipan                          ",5826,-0,"6.73","26.58","12.57","1.56","28.91","60.99","10.53",100,"76.82",-0,-0,"0.29","Medio","30.95",937,-0,2010
10241,"02121020",21,"Puebla",21020,"Atoyatempan",5782,-0,"13.01","43.65",-0,"1.35","5.79","69.13","27.3","2.89","85.31",-0,"14.3",-331,"Medio",-0,1489,182,2000
10242,"02121082",21,"Puebla",21082,"Ixcaquixtla",5775,-0,"21.32","51.12","40.16","8.36","7.18","63.83","41.62",100,"80.69",-0,-0,-233,"Medio",-0,1411,173,1990
10243,"02121193",21,"Puebla",21193,"Tzicatlacoyan",5758,-0,"16.19","44.59","48.85","1.35","24.73","62.58","18.99",100,"83.89",-0,-0,664,"Alto",-0,602,63,2005
10244,"02121066",21,"Puebla",21066,"Guadalupe",5755,-0,"23.57","44.75","3.09","1.15","7.56","35.8","4.13",100,"75.15",-0,-0,673,"Alto",-0,590,70,2015
10245,"02121187",21,"Puebla",21187,"Tlaxco",5743,1077,"29.08",-0,-0,"51.89","40.24",-0,-0,-0,-0,"68.57",-0,1247,"Muy alto",-0,306,-0,1995
10246,"02121077",21,"Puebla",21077," Hueytlalpan                                      ",5734,-0,"35.32","55.71","3.42","12.47","28.83","58.6","16.76",100,"85.59",-0,-0,1555,"Muy alto",45241,166,-0,2010
10247,"02121098",21,"Puebla",21098,"Molcaxac",5719,-0,"20.14","41.66","32.28","1.3","37.17","56.44","21.62",100,"82.6",-0,-0,587,"Alto",-0,662,70,2005
10248,"02121173",21,"Puebla",21173," Teteles de Avila Castillo                        ",5689,-0,"6.42","17.44","0.46","1.43","0.67","41.12","6.61",100,"56.93",-0,-0,-682,"Medio",19971,1774,-0,2010
10249,"02121204",21,"Puebla",21204,"Yaonáhuac",5687,-0,"21.81","49.79","43.09","35.23","20.87","78.85","58.18",100,"87.28",-0,-0,338,"Alto",-0,906,113,1990
10250,"02121155",21,"Puebla",21155,"Tecomatlán",5679,-0,"28.98","62.71","64.57","11.24","55.73","68.4","29.05",100,"80.08",-0,-0,347,"Alto",-0,898,111,1990
10251,"02121192",21,"Puebla",21192,"Tuzamapan De Galeana",5679,1113,"23.31",-0,-0,"12.8","23.82",-0,-0,-0,-0,"62.09",-0,548,"Alto",-0,704,-0,1995
10252,"02121181",21,"Puebla",21181,"Tlaltenango",5676,-0,"7.84","30.92","4.36","1.66","25.1","58.03","11.94","0.86","65.18",-0,-0,-616,"Medio",-0,1727,198,2005
10253,"02121038",21,"Puebla",21038,"Cuapiaxtla De Madero",5662,1033,"8.83",-0,-0,3,"13.68",-0,-0,-0,-0,"68.86",-0,45,"Medio",-0,1151,-0,1995
10254,"02121147",21,"Puebla",21147,"Santa Inés Ahuatempan",5646,-0,"25.56","48.29","18.08","3.4","37.55","52.74","50.35",100,"85.23",-0,-0,898,"Alto",-0,471,41,2005
10255,"02121128",21,"Puebla",21128,"San José Chiapa",5613,-0,"20.91","62.17","40.88","8.73","43.45","74.62","16.66",100,"87.73",-0,-0,117,"Alto",-0,1097,133,1990
10256,"02121210",21,"Puebla",21210," Zapotitlán de Méndez                             ",5608,-0,"19.87","38.45","1.82","3.89","6.3","54.64","15.9",100,"76.43",-0,-0,484,"Alto",33146,770,-0,2010
10257,"02121060",21,"Puebla",21060,"Domingo Arenas",5597,-0,"8.85","41.07","8.22","1.66","1.48","61.14","23.21","3.52","75.25",-0,-0,-363,"Medio",-0,1512,186,2005
10258,"02121125",21,"Puebla",21125,"San Gregorio Atzompa",5593,-0,"6.15","32.59","40.07","1.41","53.12","57.74","11.06",100,"58.15",-0,-0,-858,"Bajo",-0,1885,206,1990
10259,"02121120",21,"Puebla",21120,"San Antonio Cañada",5590,-0,"21.45","44.21","7.16","2.25","5.9","59.6","11.08",100,77,-0,-0,1206,"Alto",-0,292,24,2015
10260,"02121060",21,"Puebla",21060,"Domingo Arenas",5581,-0,"11.6","46.75",-0,"4.26","2.03","72.92","26.14","4.28","79.17",-0,"16.1",-317,"Medio",-0,1480,178,2000
10261,"02121173",21,"Puebla",21173,"Teteles De Avila Castillo",5556,-0,"8.41","21.79",-0,"5.48","2.4","50.47","20.59",100,"60.4",-0,"4.3",-821,"Bajo",-0,1875,204,2000
10262,"02121173",21,"Puebla",21173,"Teteles de Avila Castillo",5548,-0,"7.4","20.9","1.92","2.68","0.49","45.18","7.52",100,"57.41",-0,-0,-787,"Bajo",-0,1866,204,2005
10263,"02121046",21,"Puebla",21046,"Chapulco",5542,-0,"14.21","50.51",-0,"4.24","2.13","72.36","35.79",100,"76.91",-0,"20.94",174,"Alto",-0,1031,119,2000
10264,"02121193",21,"Puebla",21193,"Tzicatlacoyan",5491,-0,"19.14","64.9","85.25","8.77","62.55","79.59","40.42",100,"74.46",-0,-0,547,"Alto",-0,727,84,1990
10265,"02121103",21,"Puebla",21103,"Nicolás Bravo",5489,-0,"16.15","46.73","9.15","3.14","11.05","68.09","33.1",100,"78.57",-0,-0,"0.47","Alto",-0,757,80,2005
10266,"02121210",21,"Puebla",21210,"Zapotitlán de Méndez",5469,-0,"18.81","35.74","0.93","1.48","4.52","42.35","13.07",100,"77.75",-0,-0,"0.66","Alto",-0,604,73,2015
10267,"02121077",21,"Puebla",21077,"Hueytlalpan",5465,-0,"45.87","76.28",-0,"58.46","63.87","79.68","83.48",100,"96.28",-0,"42.67",2543,"Muy alto",-0,13,1,2000
10268,"02121155",21,"Puebla",21155,"Tecomatlán",5461,-0,"14.92","33.08","3.99","0.42","26.58","27.01","6.77",100,"48.21",-0,-0,126,"Alto",-0,1060,134,2015
10269,"02121155",21,"Puebla",21155," Tecomatlán                                       ",5420,-0,"15.27","35.48","7.89","1.29","26.48","35.23","9.73",100,"56.2",-0,-0,-15,"Medio",27502,1211,-0,2010
10270,"02121147",21,"Puebla",21147,"Santa Inés Ahuatempan",5416,-0,"35.46","67.9","73.22","25.02","67.14","65.77","64.92",100,"90.76",-0,-0,"0.94","Alto",-0,455,53,1990
10271,"02121187",21,"Puebla",21187," Tlaxco                                           ",5415,-0,"18.92","45.07","2.51","8.11","35.44","53.05","28.78",100,"88.83",-0,-0,1129,"Muy alto",40428,332,-0,2010
10272,"02121168",21,"Puebla",21168,"Tepexco",5394,915,"29.63",-0,-0,"2.08","72.14",-0,-0,-0,-0,"80.65",-0,"0.7","Alto",-0,597,-0,1995
10273,"02121203",21,"Puebla",21203,"Xochitlán Todos Santos",5387,-0,"22.83","51.95","25.3","1.53","7.5","62.05","29.66",100,"85.62",-0,-0,686,"Alto",-0,591,61,2005
10274,"02121103",21,"Puebla",21103,"Nicolás Bravo",5375,-0,"16.32","56.09",-0,"6.31","11.01","67.98","49.29",100,"82.66",-0,"29.32",491,"Alto",-0,778,89,2000
10275,"02121079",21,"Puebla",21079,"Huitziltepec",5373,-0,"3.87","19.19","2.64","0.58","9.9","43.91","4.28",100,"58.69",-0,-0,-239,"Medio",-0,1384,170,2015
10276,"02121181",21,"Puebla",21181,"Tlaltenango",5370,-0,"9.21","36.61",-0,"1.23","27.07","66.15","6.54","0.56","68.58",-0,"8.37","-0.72","Bajo",-0,1795,201,2000
10277,"02121187",21,"Puebla",21187,"Tlaxco",5345,-0,"15.69","38.85","2.62",6,"19.48","48.36","20.33",100,"76.74",-0,-0,1207,"Alto",-0,290,23,2015
10278,"02121187",21,"Puebla",21187,"Tlaxco",5324,-0,"23.23","48.89","5.09","13.17",42,"60.35","19.05",100,"82.55",-0,-0,773,"Alto",-0,541,51,2005
10279,"02121079",21,"Puebla",21079," Huitziltepec                                     ",5306,-0,"4.71","24.42","4.68","1.42","17.53","51.11","8.1",100,"53.13",-0,-0,-337,"Medio",23865,1488,-0,2010
10280,"02121113",21,"Puebla",21113,"Piaxtla",5301,1176,"28.48",-0,-0,"5.63","31.39",-0,-0,-0,-0,"48.63",-0,-166,"Medio",-0,1324,-0,1995
10281,"02121126",21,"Puebla",21126,"San Jerónimo Tecuanipan",5267,-0,"10.12","39.35",-0,"2.27","32.89","74.92","17.6",100,"88.4",-0,"33.2",249,"Alto",-0,971,114,2000
10282,"02121210",21,"Puebla",21210,"Zapotitlán De Méndez",5267,-0,"28.25","49.3",-0,"11.84","8.79","63.19","50.68",100,"90.48",-0,"24.06",624,"Alto",-0,662,75,2000
10283,"02121092",21,"Puebla",21092,"Juan N. Méndez",5239,-0,"27.32","60.98",-0,"5.56","13.13","63.98","60.53",100,"93.96",-0,"39.65",914,"Alto",-0,475,47,2000
10284,"02121147",21,"Puebla",21147,"Santa Inés Ahuatempan",5235,1139,"33.91",-0,-0,"14.04","47.51",-0,-0,-0,-0,"72.56",-0,813,"Alto",-0,524,-0,1995
10285,"02121126",21,"Puebla",21126,"San Jerónimo Tecuanipan",5226,-0,"6.4","31.21","19.49","1.08",31,"70.74","17.56",100,"84.02",-0,-0,238,"Alto",-0,985,115,2005
10286,"02121092",21,"Puebla",21092," Juan N. Méndez                                   ",5223,-0,"21.2","46.25","10.03","2.46","16.62","54.53","10.9",100,"82.46",-0,-0,755,"Alto",36199,553,-0,2010
